system,namaste_code,name,icd11_term,icd11_code
Siddha,RP,Pavuttiram,Fistula in ano disorder (TM2),SM52
Siddha,RPA,Vaḷi,Other specified disorders affecting the whole body (TM2),SP9Y
Siddha,RPA1.1,Koṭip Pavuttiram,,
Siddha,RPA1.2,Mēkap Pavuttiram,,
Siddha,RPA1.3,Mūlap Pavuttiram,Fistula in ano disorder (TM2),SM52
Siddha,RPA1.4,Eruvāy Kaṇṭamālai Pavuttiram,Fistula in ano disorder (TM2),SM52
Siddha,RPB,Aẕal,Other specified disorders affecting the whole body (TM2),SP9Y
Siddha,RPB1.1,Eruvāy Pavuttiram,Fistula in ano disorder (TM2),SM52
Siddha,RPB1.2,Pakka Pauttiram,,
Siddha,RPC,Aiyam,<em class='found'>Aiyam body constitution pattern (TM2),SS59
Siddha,RPC1.1,Kiranti Pauttiram,,
Siddha,RPC1.2,Carakaṇṭa Mālai Pauttiram,,
Siddha,RQ,Ucci Vaḷi,"Other specified eye, ear, nose, throat and neck disorders (TM2)",SL2Y
Siddha,RQA,Vaḷi,Other specified disorders affecting the whole body (TM2),SP9Y
Siddha,RQA1.1,Maṇṭai Ucci Vaḷi,,
Siddha,RQA1.2,Maṇṭai Ucci Vaḷi Aẕal,,
Siddha,RQA1.3,Maṇṭai UcciParica Vali,,
Siddha,RQA1.4,Maṇṭai Ucci Vaḷi Aiyam,,
Siddha,RQB,Aẕal,Other specified disorders affecting the whole body (TM2),SP9Y
Siddha,RQB1.1,Maṇṭai Ucci Aẕal,,
Siddha,RQB1.2,Maṇṭai Ucci Aẕal Aiyam,,
Siddha,RQB1.3,Maṇṭai Ucci Aẕal Vaḷi,,
Siddha,RQC,Aiyam,<em class='found'>Aiyam body constitution pattern (TM2),SS59
Siddha,RQC1.1,Maṇṭai Ucci Aiya Aẕal,,
Siddha,RQC1.2,Maṇṭai Ucci Aiyam,,
Siddha,RQC1.3,Maṇṭai Ucci Aiya Vaḷi,,
Siddha,RR,Yāṉaikkāl,Elephantiasis disorder (TM2),SM01
Siddha,RRA,Vaḷi,Other specified disorders affecting the whole body (TM2),SP9Y
Siddha,RRA1.1,Vaḷi Yāṉaikkāl,,
Siddha,RRB,Aẕal,Other specified disorders affecting the whole body (TM2),SP9Y
Siddha,RRB1.1,Aẕal Yāṉaikkāl,,
Siddha,RRC,Aiyam,<em class='found'>Aiyam body constitution pattern (TM2),SS59
Siddha,RRC1.1,Aiya Yāṉaikkā,,
Siddha,SAA,Talaiyil Kāṇum Varma Aṭikaḷ,,
Siddha,SAA1.1,Tilarta Varmam,,
Siddha,SAA1.2,Cīṟuṅkolli Varmam,,
Siddha,SAA1.3,Oṭṭu Varmam,,
Siddha,SAA1.4,Ucci Varmam,,
Siddha,SAA1.5,Poykai Varmam,,
Siddha,SAA1.6,Cevikkutti Varmam,,
Siddha,SAA1.7,Kuruntu Kutti Varmam,,
Siddha,SAA1.8,Alavāṭi Varmam,,
Siddha,SAA1.9,Naṭcattira Varmam,,
Siddha,SAA1.10,Piṉ Veṭṭi Varmam,,
Siddha,SAA1.11,Kompēṟi Varmam,,
Siddha,SAA1.12,Cuẕumuṉai Varmam,,
Siddha,SAA1.13,Pūccānti Varmam,,
Siddha,SAA1.14,Kaṇmaṇi Varmam,,
Siddha,SAA1.15,Pāla Varmam,,
Siddha,SAA1.16,Kaṇṇāṭi Varmam,,
Siddha,SAA1.17,Piṭari Varmam,,
Siddha,SAA1.18,Vaḷaimuṭinta Varmam,,
Siddha,SAA1.19,Neṭṭi Varmam,,
Siddha,SAA1.20,Kākkaṭṭai Varmam,,
Siddha,SAB,Kaẕuttil Kāṇum Varma Aṭikaḷ,,
Siddha,SAB1.1,Muṉ Nākkuttaḷḷi Varmam,,
Siddha,SAB1.2,Piṉ Kaẕuttu Naṭukku Varmam,,
Siddha,SAB1.3,Pakka Kaẕuttu Naṭukku Varmam,,
Siddha,SAB1.4,Kāraikkuẕi Varmam,,
Siddha,SAB1.5,Tummi Varmam,,
Siddha,SAB1.6,Uṟakka Varmam,,
Siddha,SAB1.7,Muẕi Tūṟi Varmam,,
Siddha,SAC,Neñcil Kāṇum Varma Aṭikaḷ,,
Siddha,SAC1.1,Unti Varmam,,
Siddha,SAC1.2,Nēr Varmam,,
Siddha,SAC1.3,Aṭappu Varmam,,
Siddha,SAC1.4,Cariti Varmam,,
Siddha,SAC1.5,Puja Varmam,,
Siddha,SAC1.6,Neñcu Naṭukku Varmam,,
Siddha,SAC1.7,Ellu Kompēṟi Varmam,,
Siddha,SAC1.8,Uṟumi Varmam,,
Siddha,SAC1.9,Muṉ Mārpu Varmam,,
Siddha,SAC1.10,Kutti Varmam,,
Siddha,SAC1.11,Tivaḷai Varmam,,
Siddha,SAC1.12,Veḷḷīral Varmam,,
Siddha,SAC1.13,Kārīral Varmam,,
Siddha,SAC1.14,Cittira Varmam,,
Siddha,SAC1.15,Ellurukki Varmam,,
Siddha,SAC1.16,Atti Kāntāri Varmam,,
Siddha,SAD,Vayiṟṟil Kāṇum Varma Aṭikaḷ,,
Siddha,SAD1.1,Caṭayanta Varmam,,
Siddha,SAD1.2,Ciṟiya Atti Curukki Varmam,,
Siddha,SAD1.3,Periya Atti Curukki Varmam,,
Siddha,SAD1.4,Muṇṭellu Varmam,,
Siddha,SAD1.5,Ceppu Varmam,,
Siddha,SAE,Mutukil Kāṇum Varma Aṭikaḷ,,
Siddha,SAE1.1,Iḷaṅ Kuruttu Untimaṟu Varmam,,
Siddha,SAE1.2,Kompēṟi Maṟuvarmam / Ellu Maṟu Varmam,,
Siddha,SAE1.3,Neñcu Naṭukku Maṟu Varmam,,
Siddha,SAE1.4,Uṟumi Maṟu Varmam,,
Siddha,SAE1.5,Kuḷippūṭṭut Taḷḷelumpu Varmam,,
Siddha,SAE1.6,Cippi Tūṅku Catai Varmam,,
Siddha,SAE1.7,Cippi Varmam,,
Siddha,SAE1.8,Nāvāri Ellu Varmam,,
Siddha,SAE1.9,Akattuvāra Varmam,,
Siddha,SAE1.10,Kaik Kuẕi Varmam,,
Siddha,SAE1.11,Cippi Acaivu Varmam,,
Siddha,SAE1.12,Kaip Puja Poruttu Varmam,,
Siddha,SAF,Kūpakattil Kāṇum Varma Aṭikaḷ,,
Siddha,SAF1.1,Kallaṭai Varmam,,
Siddha,SAF1.2,Mum Mūrtti Varmam,,
Siddha,SAF1.3,Mūttira Varmam,,
Siddha,SAF1.4,Patippu Varmam,,
Siddha,SAF1.5,Aka Uruḷai Vicai Narampu Varmam,,
Siddha,SAF1.6,Vittu Varmam,,
Siddha,SAF1.7,Iliṅka Naṭukku Varmam,,
Siddha,SAF1.8,Tumpu Varmam,,
Siddha,SAG,Toṭaiyil Kāṇum Varma Aṭikaḷ,,
Siddha,SAG1.1,Toṭai Maiya Varmam,Hip joint pain disorder (TM2),SP13
Siddha,SAG1.2,Mēl Toṭai Maiya Varmam,,
Siddha,SAG1.3,Kīẕ Toṭai Maiya Varmam,,
Siddha,SAH,Muẕaṅkālil Kāṇum Varma Aṭikaḷ,,
Siddha,SAH1.1,Muṭṭukkaṇṇu Varmam,,
Siddha,SAH1.2,Muṭṭu Ciraṭṭai Varmam,,
Siddha,SAH1.3,Muẕaṅkāl Muṭṭu Pataippu Varmam,,
Siddha,SAH1.4,Muẕaṅkāl Muṭṭu Moẕi Poruttu Varmam,,
Siddha,SAI,Kālil Kāṇum Varma Aṭikaḷ,,
Siddha,SAI1.1,Kutiraimuka Varmam,,
Siddha,SAI1.2,Kutirai Nuṉi Nākku Varmam,,
Siddha,SAI1.3,Vayiṟūti Varmam,,
Siddha,SAI1.4,Tumpikkāla Varmam,,
Siddha,SAI1.5,Kutirai Aṭi Nākku Varmam,,
Siddha,SAI1.6,Kaṇapati Muka Varmam,,
Siddha,SAJ,Pātattil Kāṇum Varma Aṭikaḷ,,
Siddha,SAJ1.1,Karaṇṭai Kaṇṇu Varmam,,
Siddha,SAJ1.2,Pāta Cakkara Varmam,,
Siddha,SAJ1.3,Karaṇṭai Moẕi Poruttu Varmam,,
Siddha,SAJ1.4,Kutikāl Varmam,,
Siddha,SAJ1.5,Narampu Naṭukku Muṭiccu Varmam,,
Siddha,SAJ1.6,Kālnerukku Varmam,,
Siddha,SAJ1.7,Peru Viral Mañcaḷ Varmam,,
Siddha,SAK,Puyattil Kāṇum Varma Aṭikaḷ,,
Siddha,SAK1.1,Puya Naṭukku Varmam,,
Siddha,SAK1.2,Puya Mēl Naṭukku Varmam,,
Siddha,SAK1.3,Puya Kīẕ Naṭukku Varmam,,
Siddha,SAL,Muẕaṅkaiyil Kāṇum Varma Aṭikaḷ,,
Siddha,SAL1.1,Muẕaṅkai Naṭukku Varmam,,
Siddha,SAL1.2,Muẕaṅkai Mēl Naṭukku Varmam,,
Siddha,SAL1.3,Muẕaṅkai Kīẕ Naṭukku Varmam,,
Siddha,SAL1.4,Nāṭi Cūttira Varmam,,
Siddha,SAM,Muẕaṅkai Muṭṭil Kāṇum Varma Aṭikaḷ,,
Siddha,SAM1.1,Muẕaṅkai Muṭṭu Pataippu Varmam,,
Siddha,SAM1.2,Muẕaṅkai Muṭṭu Puṟatārai Vicai Narampu Varmam,,
Siddha,SAM1.3,Muẕaṅkai Muṭṭu Moẕipporuttu Varmam,,
Siddha,SAM1.4,Muẕaṅkai Muṭṭu Kai Maṇṭai Varmam,,
Siddha,SAN,Kaiyil Kāṇum Varma Aṭikaḷ,,
Siddha,SAN1.1,Kai Peruviral Moẕi Poruttu Varmam,,
Siddha,SAN1.2,Kai Peruviral Patakkaḷai Varmam,,
Siddha,SAN1.3,Kai Peruviral Aka Puṟatārai Varmam,,
Siddha,SAN1.4,Corṇa Veṟṟilai Varmam,,
Siddha,SAN1.5,Kai Nerukku Varmam,,
Siddha,SAN1.6,Kai Kavaḷi Varmam,,
Siddha,SAO,Maṇikkaṭṭil Kāṇum Varma Aṭikaḷ,,
Siddha,SAO1.1,Kōẕikkaẕuttu Varmam,,
Siddha,SAO1.2,Kōẕikkaẕuttu Kaṇṇu Varmam,,
Siddha,SAO1.3,Kōẕikkaẕuttu Aka Puṟatārai Varmam,,
Siddha,SBA,Kai Kāyaṅkaḷ,,
Siddha,SBA1,Tōḷ Pakuti Kāyaṅkaḷ,,
Siddha,SBA1.1,Kārai Elumpu Muṟivu,,
Siddha,SBA1.2,Cippi Moẕi Kārai Poruttu Kāyaṅkaḷ,,
Siddha,SBA1.3,Neñcu - Kārai Poruttu Kāyaṅkaḷ,,
Siddha,SBA1.4,Cippi Elumpu Muṟivu,,
Siddha,SBA1.5,Tōḷporuttu Vilakal,,
Siddha,SBA1.5.1,Tōḷporuttu Muṉ Vilakal,,
Siddha,SBA1.5.2,Aṭikkaṭi Nikaẕum Muṉpakka Tōḷporuttu Muṉ Vilakal,,
Siddha,SBA1.5.3,Tōḷporuttu Piṉ Vilakal,,
Siddha,SBA1.5.4,Tōḷporuttu Kīẕ Vilakal,,
Siddha,SBA1.6,Puya Elumpiṉ Mēlmuṉai Muṟivukaḷ,,
Siddha,SBA2,Puya Kāyaṅkaḷ,,
Siddha,SBA2.1,Puya Elumpiṉ Taṇṭup Pakuti Muṟivukaḷ,,
Siddha,SBA3,Muẕaṅkai Mūṭṭup Pakuti Kāyaṅkaḷ,,
Siddha,SBA3.1,Puya Elumpiṉ Kīẕ Muṉai Muṟivukaḷ,,
Siddha,SBA3.2,Muẕaṅkaimūṭṭu Vilakal,,
Siddha,SBA3.2.1,Eḷiya Muẕaṅkai Muṭṭu Vilakal,,
Siddha,SBA3.2.2,Muẕaṅkai Muṭṭu Muṟintu Vilakal,,
Siddha,SBA3.3,Iẕuppaṭṭa Muẕaṅkaimūṭṭu,,
Siddha,SBA3.4,Irattiṉi Elumpiṉ Mēl - Muṉai Muṟivukaḷ,,
Siddha,SBA3.5,Ārai Elumpiṉ Mēl Muṉai Muṟivukaḷ,,
Siddha,SBA4,Muẕaṅkai Kāyaṅkaḷ,,
Siddha,SBA4.1,Ārai Maṟṟum Irattiṉi - Iru Elumputtaṇṭu Muṟivukaḷ,,
Siddha,SBA4.2,Ārai Elumputtaṇṭu Muṟivu,,
Siddha,SBA4.3,Irattiṉi Elumputtaṇṭu Muṟivu,,
Siddha,SBA4.4,Kōẕikkaẕuttu Muṟivu,,
Siddha,SBA5,Maṇikkaṭṭu Kāyaṅkaḷ,,
Siddha,SBA5.1,Paṭaku Elumpu Muṟivu,,
Siddha,SBA5.2,Piṟai Elumpu Muṟivu,,
Siddha,SBA5.3,Mukkōṇa Elumpu Muṟivu,,
Siddha,SBA5.4,Paṭṭāṇi Elumpu Muṟivu,,
Siddha,SBA5.5,Kokki Elumpu Muṟivu,,
Siddha,SBA5.6,Uruḷ Talai Elumpu Muṟivu,,
Siddha,SBA5.7,Nāṟcatura Elumpu Muṟivu,,
Siddha,SBA5.8,Irucarivu Nāṟciṟai Elumpu Muṟivu,,
Siddha,SBA6,Aṅkai Kāyaṅkaḷ,,
Siddha,SBA6.1,Karapa Elumpukaḷiṉ Muṟivukaḷ,,
Siddha,SBA6.2,Viral Elumpukaḷiṉ Muṟivukaḷ,,
Siddha,SBB,Kāl Kāyaṅkaḷ,,
Siddha,SBB1,Iṭuppup Pakuti Kāyaṅkaḷ,,
Siddha,SBB1.1,Iṭuppup Poruttu Vilakal,,
Siddha,SBB1.2,Toṭai Elumpiṉ Talaippakuti Muṟivu,,
Siddha,SBB1.3,Toṭai Elumpiṉ Kaẕuttuppakuti Muṟivu,,
Siddha,SBB1.4,Toṭai Elumpiṉ Mēl Muṉai Muṟivukaḷ,,
Siddha,SBB2,Toṭai Kāyaṅkaḷ,,
Siddha,SBB2.1,Toṭai Elumpu Taṇṭu Muṟivu,,
Siddha,SBB3,Muẕaṅkāl Mūṭṭuppakuti Kāyaṅkaḷ,,
Siddha,SBB3.1,Toṭai Elumpu Muṇṭu Muṟivukaḷ,,
Siddha,SBB3.2,Ciraṭṭai Elumpu Muṟivukaḷ,,
Siddha,SBB3.3,Ciraṭṭai Vilakal,,
Siddha,SBB3.4,Muẕaṅkāl Muṭṭu Vilakal,,
Siddha,SBB3.5,Naḷaka Elumpiṉ Mēlmuṉai Muṟivukaḷ,,
Siddha,SBB4,Muẕaṅkāl Kāyaṅkaḷ,,
Siddha,SBB4.1,Naḷa Maṟṟum Cara Elumputtaṇṭu Muṟivukaḷ,,
Siddha,SBB5,Kaṇukkāl Kāyaṅkaḷ,,
Siddha,SBB5.1,Naḷa Elumpu Kīẕmuṉai Muṟivukaḷ,,
Siddha,SBB5.2,Kaṇukkāl Muṟivukaḷ,,
Siddha,SBB6,Pāta Kāyaṅkaḷ,,
Siddha,SBB6.1,Kaṉavi Elumpu Muṟivu,,
Siddha,SBB6.2,Navvi Elumpu Muṟivu,,
Siddha,SBB6.3,Kīlavi Elumpu Muṟivu,,
Siddha,SBB6.4,Paṭaṅkāl Elumpu Muṟivu,,
Siddha,SBB6.5,Viral Elumpu Muṟivu,,
Siddha,SBC,Accu Elumpu Kāyaṅkaḷ,,
Siddha,SBC1,Naṭṭellu Kāyaṅkaḷ,,
Siddha,SBC1.1,Kaẕuttu Naṭṭellu Kāyaṅkaḷ,,
Siddha,SBC2,Mārpu Maṟṟum Iṭuppu Naṭṭellu Kāyaṅkaḷ,,
Siddha,SBC2.1,Mutuku Naṭṭellu Muṟivu,,
Siddha,SBC2.2,Kūkai Elumpu Muṟivu,,
Siddha,SBC2.3,Tilai Elumpu Muṟivu,,
Siddha,SBC2.4,Eẕuntayiru Muḷḷelumpu Kāyam,,
Siddha,SBC2.5,Tārai Elumpu Muṟivu,,
Siddha,SBC2.6,Puttelumpu Muṟivu,,
Siddha,SBC3,Kūpaka Kāyaṅkaḷ,,
Siddha,SBC3.1,Iṭuppukkuẕi Muṟivukaḷ,,
Siddha,SBC3.2,Mūṇāra Muṟivukaḷ,,
Siddha,SBC3.3,Kuẕippūṭṭu Taḷḷelumpu Muṟivukaḷ,,
Siddha,SBC3.4,Vāri Elumpu Kāyaṅkaḷ,,
Siddha,SBC3.5,Pūṇelumpiṉ Mēlelumpu Muṟivu,,
Siddha,SBC4,Neñcelumpu Kāyaṅkaḷ,,
Siddha,SBC4.1,Tuṭi Elumpu Muṟivu,,
Siddha,SBD,Talaik Kāyaṅkaḷ,,
Siddha,SBD1.1,Kapāla Muṟivukaḷ,,
Siddha,SBD1.2,Mūkku Elumpu Muṟivu,,
Siddha,TA,Pāla Karappāṉ,,
Siddha,TAA,Vaḷi,Other specified disorders affecting the whole body (TM2),SP9Y
Siddha,TAA1.1,Pāla Karappāṉ - Vāta Karappāṉ,,
Siddha,TAA1.2,Pāla Karappāṉ - Ari Karappāṉ,,
Siddha,TAA1.3,Pāla Karappāṉ - Ūtu Karappāṉ,,
Siddha,TAA1.4,Pāla Karappāṉ - Cūlai Karappāṉ,,
Siddha,TAA1.5,Pāla Karappāṉ - Veṭi Karappāṉ,,
Siddha,TAA1.6,Pāla Karappāṉ - Maṇṭai Karappāṉ,,
Siddha,TAA1.7,Pāla Karappāṉ - Caṭṭai Karappāṉ,,
Siddha,TAA1.8,Pāla Karappāṉ - Oṭu Karappāṉ,,
Siddha,TAA1.9,Pāla Karappāṉ - Karuṅ Karappāṉ,,
Siddha,TAA1.10,Pāla Karappāṉ - Vālai Karappāṉ,,
Siddha,TAA1.11,Pāla Karappāṉ - Vaṟaḷ Karappāṉ,,
Siddha,TAB,Aẕal,Other specified disorders affecting the whole body (TM2),SP9Y
Siddha,TAB1.1,Pāla Karappāṉ - Pitta Karappāṉ,,
Siddha,TAB1.2,Pāla Karappāṉ - Pori Karappāṉ,,
Siddha,TAB1.3,Pāla Karappāṉ - Ceṅkarappāṉ,,
Siddha,TAB1.4,Pāla Karappāṉ - Koḷḷi Karappāṉ,,
Siddha,TAC,Aiyam,<em class='found'>Aiyam body constitution pattern (TM2),SS59
Siddha,TAC1.1,Pāla Karappāṉ - Aiya Karappāṉ,,
Siddha,TAC1.2,Pāla Karappāṉ - Vīṅku Karappāṉ,,
Siddha,TAD,Mukkuṟṟam,Pattern of humour accumulated with air (TM2),SS2F
Siddha,TAD1.1,Pāla Karappāṉ - Tōṭa Karappāṉ,,
Siddha,TB,Kakkuvāṉ,,
Siddha,TBA,Vaḷi,Other specified disorders affecting the whole body (TM2),SP9Y
Siddha,TBA1.1,Kakkuvāṉ,,
Siddha,TC,Kāmālai,Jaundice disorder (TM2),SM41
Siddha,TCA,Vaḷi,Other specified disorders affecting the whole body (TM2),SP9Y
Siddha,TCA1.1,Vaṟaḷ Kāmālai,,
Siddha,TCB,Aẕal,Other specified disorders affecting the whole body (TM2),SP9Y
Siddha,TCB1.1,Mañcaḷ Kāmālai,,
Siddha,TCC,Aiyam,<em class='found'>Aiyam body constitution pattern (TM2),SS59
Siddha,TCC1.1,Ūtu Kāmālai,,
Siddha,TD,Kaṇam,Other specified childhood disorders (TM2),SR0Y
Siddha,TDA,Vaḷi,Other specified disorders affecting the whole body (TM2),SP9Y
Siddha,TDA1.1,Vātak Kaṇam,,
Siddha,TDA1.2,Māntak Kaṇam,,
Siddha,TDA1.3,Piraḷik Kaṇam,,
Siddha,TDA1.4,Vaṟaṭkkaṇam,,
Siddha,TDA1.5,Mūlakkaṇam,,
Siddha,TDB,Aẕal,Other specified disorders affecting the whole body (TM2),SP9Y
Siddha,TDB1.1,Pittakkaṇam,,
Siddha,TDB1.2,Nīrkkaṇam,,
Siddha,TDB1.3,Kottippukkaṇam,,
Siddha,TDB1.4,Antakkkaṇam,,
Siddha,TDB1.5,Mantārakkaṇam,,
Siddha,TDB1.6,Erikkaṇam,,
Siddha,TDB1.7,Nīrāmakkaṇam,Childhood malnutrition disorder (TM2),SR05
Siddha,TDB1.8,Mukkukkaṇam,,
Siddha,TDB1.9,Irattakkaṇam,,
Siddha,TDC,Aiyam,<em class='found'>Aiyam body constitution pattern (TM2),SS59
Siddha,TDC1.1,Aiyak Kaṇam,,
Siddha,TDC1.2,Cūlikkaṇam,,
Siddha,TDC1.3,Cuẕikkaṇam,,
Siddha,TDC1.4,Makā Kaṇam,,
Siddha,TDC1.5,Ūtu Kaṇam,,
Siddha,TDC1.6,Vīṅku Kaṇam,,
Siddha,TDC1.7,Āma Kaṇam,,
Siddha,TDC1.8,Pērāma Kaṇam,,
Siddha,TDC1.9,Ciṅkikkaṇam,,
Siddha,TE,Kaẕiccal,Malabsorption disorder (TM2),SM36
Siddha,TEA,Vaḷi,Other specified disorders affecting the whole body (TM2),SP9Y
Siddha,TEA1.1,Māntak Kaẕiccal,Infantile dysentry disorder (TM2),SR02
Siddha,TEA1.2,Kaṇa Kaẕiccal,Infantile dysentry disorder (TM2),SR02
Siddha,TEC,Aiyam,<em class='found'>Aiyam body constitution pattern (TM2),SS59
Siddha,TEC1.1,Āmakaẕiccal,,
Siddha,TF,Māntam,Abdominal distension disorder (TM2),SM31
Siddha,TFA,Vaḷi,Other specified disorders affecting the whole body (TM2),SP9Y
Siddha,TFA1.1,Vaḷi Māntam,,
Siddha,TFA1.2,Pitta Māntam,,
Siddha,TFA1.3,Pōr Māntam,,
Siddha,TFA1.4,Cura Māntam,Other specified gastro-intestinal disorders (TM2),SM7Y
Siddha,TFA1.5,Nīr Māntam,,
Siddha,TFA1.6,Ceriyāmai Māntam,,
Siddha,TFA1.7,Kaṭṭu Māntam,,
Siddha,TFA1.8,Eri Māntam,,
Siddha,TFA1.9,Talai Māntam,,
Siddha,TFA1.10,Valippu Māntam,,
Siddha,TFA1.11,Cuẕi Māntam,,
Siddha,TFA1.12,Mukku Māntam,,
Siddha,TFA1.13,Tuḷai Māntam,,
Siddha,TFB,Aẕal,Other specified disorders affecting the whole body (TM2),SP9Y
Siddha,TFB1.1,Vālai Māntam,,
Siddha,TFB1.2,Pāl Māntam,,
Siddha,TFB1.3,Kaṇa Māntam,,
Siddha,TFB1.4,Vīkkam Māntam,,
Siddha,TFC,Aiyam,<em class='found'>Aiyam body constitution pattern (TM2),SS59
Siddha,TFC1.1,Aiya Māntam,,
Siddha,TFC1.2,Viṭa Māntam,,
Siddha,TFC1.3,Ūtal Māntam,,
Siddha,TFC1.4,Caṉṉi Māntam,,
Siddha,TG,Nānāṟṟam,Halitosis disorder (TM2),SM15
Siddha,TGA,Vaḷi,Other specified disorders affecting the whole body (TM2),SP9Y
Siddha,TGA1.1,Nānāṟṟam,Halitosis disorder (TM2),SM15
Siddha,TH,Nāmuḷ,Other specified gastro-intestinal disorders (TM2),SM7Y
Siddha,THA,Vaḷi,Other specified disorders affecting the whole body (TM2),SP9Y
Siddha,THA1.1,Nāmuḷ,Other specified gastro-intestinal disorders (TM2),SM7Y
Siddha,TI,Nāvil Tōṉṟum Nōykaḷ,Other specified childhood disorders (TM2),SR0Y
Siddha,TIA,Vaḷi,Other specified disorders affecting the whole body (TM2),SP9Y
Siddha,TIA1.1,Cuẕi Akkaram,,
Siddha,TIA1.2,Nīli Akkaram,Xerostomia disorder (TM2),SM1N
Siddha,TIA1.3,Cōti Akkaram,,
Siddha,TIA1.4,Kuṇṭi Akkaram,,
Siddha,TIA1.5,Kumari Akkaram,Oral thrush in babies disorder (TM2),SR06
Siddha,TIB,Aẕal,Other specified disorders affecting the whole body (TM2),SP9Y
Siddha,TIB1.1,Vīmi Akkaram,,
Siddha,TIB1.2,Kapāli Akkaram,,
Siddha,TIB1.3,Uḷ Akkaram,,
Siddha,TJ,Puṟakāraṇa Nōykaḷ,,
Siddha,TJA,Vaḷi,Other specified disorders affecting the whole body (TM2),SP9Y
Siddha,TJA1.1,Vikkal,Other specified childhood disorders (TM2),SR0Y
Siddha,TJA1.2,Porumal,Abdominal distension disorder (TM2),SM31
Siddha,TJA1.3,Vayiṟu Vīṅkal,,
Siddha,TJA1.4,Pāl Etireṭuttal,Vitiated breast milk disorder (TM2),SN11
Siddha,TJA1.5,Koṭṭāvi,Excessive yawning disorder (TM2),SP95
Siddha,TJA1.6,Cīṟiyaẕutal,,
Siddha,TJA1.7,Pāl Kuṭiyāmai,Vitiated breast milk disorder (TM2),SN11
Siddha,TJA1.8,Vayiṟṟu Nōy,,
Siddha,TJA1.9,Malakkaṭṭu,Constipation disorder (TM2),SM34
Siddha,TJA1.10,Nīrkkaṭṭu,Retention of urine disorder (TM2),SM81
Siddha,TK,Puẕu Nōykaḷ,Worm infestation disorder (TM2),SQ50
Siddha,TKA,Vaḷi,Other specified disorders affecting the whole body (TM2),SP9Y
Siddha,TKA1.1,Macarai Puẕu,,
Siddha,TKA1.2,Kīri Puẕu,Worm infestation disorder (TM2),SQ50
Siddha,TL,Cōkai,Generalised oedema disorder (TM2),SP91
Siddha,TLA,Vaḷi,Other specified disorders affecting the whole body (TM2),SP9Y
Siddha,TLA1.1,Vāta Cōkai,,
Siddha,TLB,Aẕal,Other specified disorders affecting the whole body (TM2),SP9Y
Siddha,TLB1.1,Pitta Cōkai,,
Siddha,TM,Tōṭam,Other specified childhood disorders (TM2),SR0Y
Siddha,TMA,Vaḷi,Other specified disorders affecting the whole body (TM2),SP9Y
Siddha,TMA1.1,Peṇ Paṭci Tōṭam,,
Siddha,TMA1.2,Malaṭṭu Paṭci Tōṭam,,
Siddha,TMA1.3,Tūṅkupuḷ Tōṭam,,
Siddha,TMA1.4,Karuṭakkaṇpuḷ Tōṭam,,
Siddha,TMA1.5,Ceṅkkaṇ Puḷ Tōṭam,,
Siddha,TMA1.6,Vaṟaṭpuḷtōṭam,,
Siddha,TMA1.7,Pēykkaṇpuḷ Tōṭam,,
Siddha,TMA1.8,Nīrppuḷ Tōṭam,,
Siddha,TMA1.9,Ecciṟ Tōṭam,,
Siddha,TMA1.10,Muṭṭu Peṇ Tōṭam,,
Siddha,TMA1.11,Kuḷicap Peṇ Tōṭam,,
Siddha,TMA1.12,Kuḷittavaḷ Eṭutta Peṇ Tōṭam,,
Siddha,TMA1.13,Karppam Aẕinta Peṇ Tōṭam,,
Siddha,TMB,Aẕal,Other specified disorders affecting the whole body (TM2),SP9Y
Siddha,TMB1.1,Āṇ Paṭci Tōṭam,,
Siddha,TMB1.2,Paravai Tōṭam,,
Siddha,TMB1.3,Viḷakku Oḷi Puḷ Tōṭam,,
Siddha,TMB1.4,Veṅkaṇ Puḷ Tōṭam,,
Siddha,TMC,Aiyam,<em class='found'>Aiyam body constitution pattern (TM2),SS59
Siddha,TMC1.1,Vīṅkupuḷ Tōṭam,,
Siddha,TMC1.2,Anti Puḷ Tōṭam,,
Siddha,TMC1.3,Kuḷitta Peṇ Kaṇṭa Tōṭam,,
Siddha,TMD,Mukkuṟṟam,Pattern of humour accumulated with air (TM2),SS2F
Siddha,TMD1.1,Ecci Tōṭam,,
Siddha,TMD1.2,Peṇ Tōṭam,,
Siddha,TMD1.3,Āṇ Tōṭam,Other specified childhood disorders (TM2),SR0Y
Siddha,TMD1.4,Tērai Tōṭam,,
Siddha,TN,Valippu,Seizure disorder (TM2),SK30
Siddha,TNA,Vaḷi,Other specified disorders affecting the whole body (TM2),SP9Y
Siddha,TNA1.1,Mānta Valippu,,
Siddha,TNA1.2,Kākkai Valippu,Epilepsy disorder (TM2),SK31
Siddha,TNA1.3,Aḷḷu Valippu,,
Siddha,TNA1.4,Puṟa Icivu,Torticollis disorder (TM2),SP44
Siddha,TO,Caṉṉi,Delirium disorder (TM2),SQ00
Siddha,TOD,Mukkuṟṟam,Pattern of humour accumulated with air (TM2),SS2F
Siddha,TOD1.1,Mānta Caṉṉi,,
Siddha,TOD1.2,Māntakaṇa Caṉṉi,,
Siddha,TOD1.3,Āma Caṉṉi,,
Siddha,TOD1.4,Kōrāma Caṉṉi,,
Siddha,TOD1.5,Tāntirīka Caṉṉi,,
Siddha,TOD1.6,Alarttiṭu Caṉṉi,,
